시도,시군,업종,업소명,연락처,주소,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3,메뉴4,가격4
경상북도,영덕군,한식,그집에오리,054-733-5900,경상북도 영덕군 영덕읍 도매길 12-22,오리한방양념불고기(1kg),50000,생오리소금구이(1kg),50000,,,,
경상북도,영덕군,일식,청송회대게,054-733-6690,경상북도 영덕군 강구면 영덕대게로 556,돈가스,15000,물회,20000,,,,
경상북도,영덕군,한식,고알아,054-733-0204,경상북도 영덕군 영해면 영덕로 1784,한식뷔페,10000,,,,,,
경상북도,청도군,한식,영남숯불갈비,054-371-6777,경상북도 청도군 화양읍 청려로 1834,소고기등심(100g),15000,돼지갈비(200g),8000,삼겹살(150g),9000,,
경상북도,청도군,한식,음식마을왕갈비찜,054-371-0960,경상북도 청도군 운문면 청려로 4699,돼지갈비,8000,돼지국밥,8000,,,,
경상북도,청도군,기타요식업,오고(OHGO),054-371-2589,경상북도 청도군 청도읍 양정길 25,아메리카노,2000,카페라떼,3300,바닐라라떼,3500,,
경상북도,청도군,중식,이맛애짬뽕,054-371-1007,경상북도 청도군 청도읍 고수동4길 1,짜장면,5000,,,,,,
경상북도,고령군,한식,도진식육식당,054-955-4573,경상북도 고령군 우곡면 도진3길 13,돼지주물럭,10000,돼지찌개,7000,동태찌개,7000,정식,7000
경상북도,고령군,한식,중앙식육식당,054-954-0648,경상북도 고령군 대가야읍 우륵로 11,돼지주물럭,12000,,,,,,
경상북도,고령군,한식,모메존꽁보리밥,054-956-7786,경상북도 고령군 성산면 성암로 51,보리밥,9000,정식,9000,,,,
경상북도,고령군,한식,아지야김밥,054-955-7828,경상북도 고령군 대가야읍 쾌빈3길 18,"세트(떡볶이, 튀김, 만두)",7500,라면,3500,원조김밥,3000,,
경상북도,고령군,한식,자매식당,054-955-3161,경상북도 고령군 쌍림면 대가야로 614,떡만두국,7000,비빔밥,7000,,,,
경상북도,고령군,미용업,정미용실,,경상북도 고령군 쌍림면 대가야로 580,커트,12000,파마,35000,염색,35000,,
경상북도,고령군,한식,서민촌돼지국밥,054-955-0800,경상북도 고령군 성산면 성산로 1018,콩국수,9000,,,,,,
경상북도,성주군,세탁업,화이트세탁,054-933-3581,경상북도 성주군 성주읍 3길 36-1,신사복,8500,이불,8000,,,,
경상북도,성주군,한식,전나무식당,054-932-3150,경상북도 성주군 수륜면 성주가야산로 116,칼국수,6000,촌두부,6000,부추전,6000,,
경상북도,성주군,한식,별고을한우,054-932-5555,경상북도 성주군 성주읍 참별로 2491-4,육회,25000,,,,,,
경상북도,성주군,한식,산마루식당,054-932-5777,경상북도 성주군 수륜면 성주가야산로 110,산채비빔밥,7500,,,,,,
경상북도,성주군,중식,대도원,054-931-3487,경상북도 성주군 성주읍 성주읍1길 7-15,자장면,4000,짬뽕,6000,볶음밥,6000,,
경상북도,성주군,한식,참착한오리,054-931-9202,경상북도 성주군 성주읍 성밖숲길 139-1,오리,30000,삼겹살,9000,,,,
경상북도,성주군,기타요식업,커피메카,054-932-8228,경상북도 성주군 성주읍 시장길 43-1 104동 101호,아메리카노,1500,녹차라떼,4000,,,,
경상북도,성주군,한식,안동한우,054-933-7770,"경상북도 성주군 성주읍 성주읍4길 45, 1층",소고기국밥,6000,육회,35000,,,,
경상북도,성주군,한식,대가순두부,054-933-9475,경상북도 성주군 대가면 참별로 2361-7,파전,8000,,,,,,
경상북도,성주군,한식,큰골,054-932-5530,경상북도 성주군 용암면 운용로 1464,부추전,6000,,,,,,
경상북도,성주군,한식,옛맛그대로고향식당,054-931-2783,경상북도 성주군 용암면 운용로 1030,정식,8000,,,,,,
경상북도,성주군,한식,할매묵집,054-932-5173,경상북도 성주군 금수강산면 성주로 1598,촌두부,7000,도토리묵밥,7000,부추전,7000,,
경상북도,성주군,한식,락동식당,054-931-8010,경상북도 성주군 선남면 소학2길 34,수육,20000,부추전,7000,,,,
경상북도,성주군,한식,송천콩나물국밥,054-932-9310,경상북도 성주군 성주읍 시장길 26-11,콩나물국밥,3900,비빔밥,4900,돈가스,8000,,
경상북도,성주군,세탁업,세탁명품일번지,054-933-6014,경상북도 성주군 성주읍 예산3길 16-6,운동화,5000,,,,,,
경상북도,성주군,일식,부천회식당,054-931-4489,경상북도 성주군 가천면 가천로 325,송어회,50000,메기매운탕,30000,,,,
경상북도,성주군,한식,연지식당,054-931-1651,경상북도 성주군 수륜면 성주가야산로 148,잔치국수,6000,,,,,,
경상북도,성주군,한식,신벽진한우촌,054-931-7063,경상북도 성주군 벽진면 성주로 2491,삼겹살,39000,,,,,,
경상북도,성주군,한식,천궁식당,054-933-4363,경상북도 성주군 월항면 선월로 512,정식,8000,,,,,,
경상북도,성주군,한식,온유푸드,054-931-6398,경상북도 성주군 용암면 운용로 1008,정식,8000,,,,,,
경상북도,성주군,목욕업,드림사우나,054-933-8839,경상북도 성주군 성주읍 시장길 40,사우나,6000,,,,,,
경상북도,성주군,한식,옛날두부묵집,054-933-8529,경상북도 성주군 성주읍 1길 10,촌두부,7000,보리밥,7000,,,,
경상북도,성주군,한식,고바우식당,054-933-2181,경상북도 성주군 성주읍 시장길 31 103동 101호,선지국밥,7000,,,,,,
경상북도,성주군,한식,진국수,054-933-7788,경상북도 성주군 선남면 성주로 3966,잔치국수,5000,비빔국수,6000,부추전,7000,돼지껍데기,7000
경상북도,성주군,한식,대가정통묵집,054-931-9837,경상북도 성주군 대가면 동강한강로 968,칼국수,5000,,,,,,
경상북도,성주군,기타요식업,꾸꾸,070-7576-1703,경상북도 성주군 성주읍 경산길 12-1,토스트,3000,아메리카노,1500,,,,
경상북도,성주군,한식,별고을맛쟁이,,경상북도 성주군 성주읍 시장길 43-1 101동 108호,칼국수,6000,비빔밥,7000,,,,
경상북도,성주군,한식,정가네식당,054-933-6005,"경상북도 성주군 성주읍 시장길 43-1, 105동105호",비빔밥,7000,선지국밥,7000,,,,
경상북도,성주군,한식,황토마당,054-931-7450,경상북도 성주군 벽진면 성주로 2617,영양돌솥정식,12000,코다리찜(중),34000,,,,
경상북도,성주군,한식,사거리분식,,경상북도 성주군 초전면 대장길 79-8,떡볶이,5000,,,,,,
경상북도,성주군,한식,시골왕막창,,경상북도 성주군 초전면 대장길 79-4,산약초닭백숙,60000,산약초오리백숙,80000,막창,9000,,
경상북도,성주군,한식,장가네갈비,054-931-5095,경상북도 성주군 초전면 대장길 80-6,돼지갈비(200g),9000,소갈비탕,9000,,,,
경상북도,성주군,한식,일월통닭,054-932-4560,경상북도 성주군 초전면 대장길 79-7 .,후라이드,12000,,,,,,
경상북도,칠곡군,한식,맑은물소리식당,054-977-8323,경상북도 칠곡군 동명면 금암중앙길 71,정식,7000,,,,,,
경상북도,칠곡군,한식,칠곡한우장터,054-974-3900,경상북도 칠곡군 약목면 칠곡대로 839,한우설렁탕,9000,한우장터국밥,8000,,,,
경상북도,칠곡군,한식,오리와 삼겹살의 만남,054-971-5454,경상북도 칠곡군 기산면 행정1길 46-31,우리밀칼국수,5000,순두부+밥,6000,,,,
경상북도,칠곡군,한식,진땡이국밥,054-973-6897,"경상북도 칠곡군 왜관읍 시장1길 3, 1층",돼지국밥,7500,순대국밥,7500,내장국밥,7500,,
경상북도,칠곡군,한식,원조왜관굴뚝배기,054-975-8864,"경상북도 칠곡군 왜관읍 군청1길 104, 1층",콩나물해장국,6000,,,,,,
경상북도,칠곡군,한식,에덴분식,054-972-5913,경상북도 칠곡군 왜관읍 석전로 71,등심돈까스,6000,치즈돈까스,7000,,,,
경상북도,칠곡군,한식,삼3오5족발,054-976-3350,경상북도 칠곡군 왜관읍 평장1길 55,왕족발小,25000,쟁반국수小,5000,콩나물해장국,5000,,
경상북도,칠곡군,미용업,최인희헤어샵,054-975-3508,경상북도 칠곡군 북삼읍 인평중앙로 27,어른커트,10000,어린이커트,7000,파마,20000,,
경상북도,칠곡군,한식,제일국밥,054-972-9979,경상북도 칠곡군 북삼읍 안산3길 31,돼지국밥,8000,내장국밥,8000,,,,
경상북도,칠곡군,한식,큰사발식당,054-975-2444,경상북도 칠곡군 북삼읍 북삼로 30,한정식,7000,콩국수,7000,비빔국수,7000,,
경상북도,칠곡군,한식,유성식당,,"경상북도 칠곡군 왜관읍 달오3길 61, 가동",칼국수,7000,콩국수,7000,,,,
경상북도,칠곡군,한식,서울손칼국수,054-972-2772,경상북도 칠곡군 왜관읍 시장1길 12,칼국수,7000,,,,,,
경상북도,칠곡군,이용업,남자만들기,,경상북도 칠곡군 북삼읍 안산2길 20-1,남성커트,8000,남성커트+염색,18000,,,,
경상북도,칠곡군,기타요식업,크림부스터,0507-1427-0655,경상북도 칠곡군 약목면 관호8길 25-13 크림부스터,아이스티,2500,아이스아메리카노,2000,크림빵,3000,,
경상북도,칠곡군,한식,도고산 복어 칼국수,054-972-0606,경상북도 칠곡군 기산면 도고산길 7 도고산 복어 칼국수,밀복국,10000,복튀김,15000,대구뽈조림,35000,,
경상북도,칠곡군,한식,우동김밥집,054-972-0253,경상북도 칠곡군 왜관읍 중앙로 195 우동김밥집,김밥,2500,잔치국수,6000,쫄면,6000,,
경상북도,칠곡군,한식,천지연왕갈비,054-974-1449,경상북도 칠곡군 왜관읍 달오3길 14,돼지갈비(120g),8000,굴국밥,8000,,,,
경상북도,칠곡군,한식,소미할매칼국수,054-974-5860,경상북도 칠곡군 약목면 남계5길 23-1,칼국수,7000,,,,,,
경상북도,칠곡군,한식,한백,0507-1416-9545,경상북도 칠곡군 왜관읍 아곡5길 174,정식,6000,,,,,,
경상북도,칠곡군,한식,고향막국수,054-974-0095,경상북도 칠곡군 북삼읍 인강1길 90,막국수,9000,,,,,,
경상북도,칠곡군,한식,하성일복집,054-975-5989,경상북도 칠곡군 약목면 약목로 95,밀복탕(지리),14000,,,,,,
경상북도,예천군,미용업,with헤어스토리,,"경상북도 예천군 예천읍 효자로 40, 107호",커트,13000,,,,,,
경상북도,예천군,미용업,바가지머리,054-654-2313,경상북도 예천군 예천읍 군청앞길 11,커트,10000,,,,,,
경상북도,예천군,미용업,제이에이치(JH)뷰티샵,054-655-0755,경상북도 예천군 호명읍 새움3로 52 604호,남성커트,13000,일반펌(커트포함),45000,,,,
경상북도,예천군,한식,석송령심마니,054-654-6868,경상북도 예천군 감천면 석송로 313-11,손칼국수,7000,,,,,,
경상북도,예천군,기타요식업,OOF(우프),0507-1470-6557,경상북도 예천군 예천읍 맛고을길 49,소금빵,2000,,,,,,
경상북도,예천군,한식,삼미식당,054-654-2490,경상북도 예천군 예천읍 맛고을길 50-2,막국수,5000,,,,,,
경상북도,예천군,미용업,율호헤어,0507-1496-0080,"경상북도 예천군 호명읍 새움3로 30,206호",남성커트,15000,남성펌,40000,옆다운펌,15000,,
경상북도,예천군,미용업,미앤미스킨케어,054-655-6922,경상북도 예천군 예천읍 동읍내길 6-3,얼굴관리,30000,등관리,40000,,,,
경상북도,예천군,중식,교동식당,054-653-6535,경상북도 예천군 용궁면 용궁시장길 27,짜장면,5000,짬뽕,6000,,,,
경상북도,봉화군,한식,자갈마당,054-672-5505,경상북도 봉화군 봉화읍 내성로4길 12-25,메기매운탕,12000,닭볶음탕,20000,,,,
경상북도,봉화군,한식,일미식당,054-673-8787,경상북도 봉화군 봉화읍 봉화로 1161-5,정식,8000,된장찌개,8000,김치찌개,8000,,
경상북도,봉화군,한식,춘추관매운탕,054-672-7666,경상북도 봉화군 춘양면 의양로4길 11-2,메기매운탕,27000,추어탕,9000,,,,
경상북도,봉화군,한식,쉼터민물매운탕,054-672-8985,경상북도 봉화군 명호면 광석길 28-1,약선산채비빔밥,12000,황태해장국,9000,,,,
경상북도,봉화군,목욕업,서울목욕탕,054-672-3030,경상북도 봉화군 춘양면 의양로 27,목욕,6000,,,,,,
경상북도,봉화군,한식,문화숯불마트,054-673-4906,경상북도 봉화군 봉화읍 내성로1길 64-4,정식,9000,김치찌개,9000,,,,
경상북도,봉화군,한식,초가집,,경상북도 봉화군 봉화읍 신시장길 21-1,백반정식,7000,고등어구이,9000,,,,
경상북도,봉화군,한식,양평식당,,경상북도 봉화군 봉화읍 봉래길 4-1,양평해장국,7000,황태해장국,7000,소고기국밥,8000,,
경상북도,봉화군,한식,대가한정식,,경상북도 봉화군 춘양면 의양로 55,돌솥쌈정식,13000,황태구이정식,13000,,,,
경상북도,봉화군,한식,나돼지,,경상북도 봉화군 춘양면 학산길 35-22,생삼겹살(200g),14000,돼지갈비(300g),15000,,,,
경상북도,봉화군,한식,대박,,경상북도 봉화군 소천면 소천로 1289,아구찜(大),40000,오삼불고기,12000,,,,
경상북도,봉화군,한식,대관령식당,,"경상북도 봉화군 석포면 석포로 149, 1층",백반정식,7500,생선구이,10000,,,,
경상북도,봉화군,한식,강남회관식육점,054-672-5000,경상북도 봉화군 춘양면 의양로5길 2-1 강남회관식육점,정식,8000,삼겹살(200g),14000,청국장,8000,,
경상북도,봉화군,한식,거목식육식당,054-673-3187,경상북도 봉화군 재산면 대내골길 10 거목식육식당,정식,8000,삼겹살(200g),13000,,,,
경상북도,봉화군,기타요식업,봉화집 (BONGHWAZIP),054-672-6660,경상북도 봉화군 춘양면 의양로 94 봉화집 (BONGHWAZIP),파스타,9000,커피,3500,샌드위치,6000,,
경상북도,봉화군,세탁업,세광컴퓨터세탁,054-672-2787,경상북도 봉화군 춘양면 의양로4길 5 세광컴퓨터세탁,와이셔츠,6000,양복,15000,운동화,6000,,
경상북도,봉화군,미용업,수정미용실,054-673-6513,경상북도 봉화군 봉화읍 신시장1길 11-13 수정미용실,커트,12000,염색,25000,,,,
경상북도,봉화군,한식,순이네가마솥해장국,054-672-9783,경상북도 봉화군 봉성면 옥마로 5 순이네가마솥해장국,소고기국밥,9000,선지해장국,9000,,,,
경상북도,봉화군,한식,우돈명가,054-672-2234,경상북도 봉화군 춘양면 의양로4길 10 우돈명가,돼지주물럭(밥포함),10000,삼겹살(200g),14000,,,,
경상북도,봉화군,한식,엄마손칼국수,054-673-1992,경상북도 봉화군 봉화읍 신시장1길 10 엄마손칼국수,얼큰이해물칼국수,7000,바지락칼국수,7000,칼국수,6000,,
경상북도,봉화군,미용업,순아미용실,054-672-2710,경상북도 봉화군 춘양면 의양로2길 21,커트,15000,염색,25000,,,,
경상북도,봉화군,미용업,이미란헤어샵,054-674-1072,경상북도 봉화군 춘양면 의양로4길 1,커트,15000,염색,25000,,,,
경상북도,봉화군,한식,삼성식당,054-673-7155,경상북도 봉화군 봉화읍 신시장1길 3-7,삼겹살,12000,청국장,8000,,,,
경상북도,봉화군,한식,문수산송어식당,054-672-5255,경상북도 봉화군 물야면 문수로 1542,송어회,30000,오리주물럭,28000,송어회덮밥,12000,,
경상북도,봉화군,이용업,법전이용원,,경상북도 봉화군 법전면 법전로 81,염색,15000,이발,15000,,,,
경상북도,울진군,한식,갈비와삼계탕,054-788-8259,경상북도 울진군 기성면 기성로 637,갈비탕,10000,육개장,10000,뼈해장국,10000,,
경상북도,울진군,한식,관동식육식당,054-783-3855,경상북도 울진군 울진읍 읍내5길 39,돼지주물럭(200g),10000,김치찌개,7000,돼지삼겹살(120g),12000,된장찌개,7000
경상북도,울진군,한식,삼태기식당,054-781-0101,경상북도 울진군 울진읍 읍내1길 16-12,보리밥정식,6000,칼국수,6000,잔치국수,5000,,
경상북도,울진군,한식,여울목분식,054-787-0793,경상북도 울진군 후포면 후포로 38,잔치국수,5000,비빔밥,5000,돈가스,6000,,
경상북도,울진군,한식,영심이분식,054-782-0737,경상북도 울진군 울진읍 읍내8길 18-10,순두부찌개,8000,된장찌개,8000,치즈 김치볶음밥,8000,,
경상북도,울진군,한식,할매국밥,054-781-2220,경상북도 울진군 죽변면 죽변중앙로 209,콩나물해장국,6000,,,,,,
경상북도,울릉군,기타요식업,따미,054-791-1907,경상북도 울릉군 울릉읍 봉래길 6-5,아메리카노,3000,라떼,4000,,,,
경상북도,울릉군,숙박업,세운호텔,,경상북도 울릉군 울릉읍 도동2길 77-6,"숙박(2인1실)_주중,주말",60000,,,,,,
경상북도,울릉군,숙박업,대구호텔,054-791-2314,경상북도 울릉군 울릉읍 도동1길 30,숙박(2인1실)_주중,60000,숙박(2인1실)_주말,70000,,,,
경상북도,울릉군,일식,이사부초밥,054-791-4771,경상북도 울릉군 울릉읍 도동길 153,초밥정식(점심),15000,,,,,,
경상북도,울릉군,한식,맛집 만원의 행복,054-791-2220,경상북도 울릉군 울릉읍 도동3길 12,점심백반,10000,,,,,,
경상북도,울릉군,한식,마루통닭,054-791-4004,경상북도 울릉군 울릉읍 도동길 95-6,후라이드,19000,양념치킨,20000,마늘통닭,20000,,
경상북도,울릉군,한식,이레,054-791-9100,경상북도 울릉군 울릉읍 울릉순환로 256,고기국수,7000,아메리카노,3500,,,,
경상북도,울릉군,한식,대풍식당,054-791-1919,경상북도 울릉군 북면 울릉순환로 2626,차돌된장찌개,10000,갈비탕,15000,,,,
경상북도,울릉군,한식,태하진미식육식당,054-791-5405,경상북도 울릉군 서면 태하 1길 8,정식(점심백반),10000,김치찌개,12000,,,,
경상북도,울릉군,한식,향토맛집,054-791-8977,경상북도 울릉군 울릉읍 도동2길 86,정식(점심백반),10000,오삼불고기,18000,오징어내장탕,12000,,
경상북도,울릉군,한식,가마솥,054-791-6335,경상북도 울릉군 울릉읍 울릉순환로 212-23,"순대국밥,돼지국밥",12000,갈비탕,12000,육개장,12000,,
경상북도,울릉군,한식,웅이네,054-791-4568,경상북도 울릉군 울릉읍 도동길 163,칼국수,8000,수제비,8000,김밥,4000,,
경상북도,울릉군,한식,우진이네,054-791-5351,경상북도 울릉군 서면 태하길 174 우진이네,오징어물회,15000,오징어전,10000,,,,
경상북도,울릉군,한식,향토회식당,054-791-7711,경상북도 울릉군 울릉읍 도동길 54 향토회식당,오징어내장탕,12000,홍합밥,18000,,,,
경상북도,울릉군,기타요식업,남영당,,"경상북도 울릉군 울릉읍 봉래길 31-1, 1층","파이류(딸기파이, 호두파이)",3500,,,,,,
경상북도,울릉군,기타요식업,에띠앙 맘마박 피자,,경상북도 울릉군 울릉읍 도동2길 84,돈까스,14000,호박피자,23000,,,,
경상북도,울릉군,한식,향우촌,054-791-8383,경상북도 울릉군 울릉읍 도동길 186,약소설렁탕,12000,,,,,,
경상남도,창원시,한식,호호돼지국밥,055-263-3889,"경상남도 창원시 의창구 용지로 281, 1층(사림동)",돼지국밥,7000,,,,,,
경상남도,창원시,한식,다복한식부페,055-282-1212,경상남도 창원시 성산구 동산로65번길 33(상남동),뷔페 1인,7000,,,,,,
경상남도,창원시,세탁업,유크리닝,055-275-5630,경상남도 창원시 성산구 신사로 69(신월동),와이셔츠,2000,정장하의,2500,정장상의,3500,,
경상남도,창원시,중식,이화원,055-231-4231,"경상남도 창원시 마산회원구 내서읍 호원로 226, 지하층 105호(현대프라자)",짜장면,4000,탕수육,10000,짬뽕,7000,,
경상남도,창원시,미용업,목화미용실,055-299-9281,경상남도 창원시 마산회원구 합성동12길 39(합성동),파마,15000,커트,6000,,,,
경상남도,창원시,한식,고인돌,055-297-9070,"경상남도 창원시 마산회원구 합성옛길 309, 1층(합성동)",흑돼지삼겹살,10000,차돌박이,9000,산더미불고기,13000,,
경상남도,창원시,미용업,희(미용실),055-256-2676,경상남도 창원시 마산회원구 구암남6길 2(구암동),파마,20000,커트,6000,드라이,6000,,
경상남도,창원시,목욕업,발리불소사우나,055-292-3588,경상남도 창원시 마산회원구 석전동16길 28(석전동),목욕(대인),7000,목욕(소인),5000,달목욕,100000,,
경상남도,창원시,미용업,인생컷,055-258-1009,경상남도 창원시 마산회원구 양덕북2길 31(양덕동),커트,8000,염색,20000,파마,25000,,
경상남도,창원시,한식,시장분식,055-295-1408,경상남도 창원시 의창구 소계로 87(소계동),칼국수,5500,국수,5500,수제비,5500,,
경상남도,창원시,한식,명동식당,055-262-8374,"경상남도 창원시 성산구 원이대로589번길 12, 1층(용호동, 강진빌딩)",정식,8000,순두부찌개,8000,된장찌개,8000,김치찌개,8000
경상남도,창원시,한식,진주주물럭,055-267-0550,"경상남도 창원시 성산구 원이대로579번길 6, 지하23호(용호동)",주물럭,9000,김치찌개,8000,된장찌개,8000,순두부찌개/청국장,8000
경상남도,창원시,한식,구구생선구이,055-261-4794,경상남도 창원시 성산구 외동반림로126번길 57-1(중앙동),생선구이,12000,두루치기,10000,낙지볶음,10000,,
경상남도,창원시,세탁업,안태관크리닝,055-274-4163,"경상남도 창원시 성산구 창이대로901번길 30, 지하3호4호(대방동, 그린빌상가)",와이셔츠,1500,정장한벌,6300,이불,6000,,
경상남도,창원시,한식,합천식당,055-246-3773,"경상남도 창원시 마산합포구 어시장7길 16, 85호(신포동2가)",정식,7000,라면(밥포함),5000,,,,
경상남도,창원시,기타비요식업,남양스튜디오,055-245-0548,경상남도 창원시 마산합포구 장장군로 31-23(장군동4가),가족사진,10000,,,,,,
경상남도,창원시,한식,성안식당,055-256-6696,경상남도 창원시 마산회원구 합성서5길 18(합성동),갈비탕,9000,삼겹살,9000,돼지갈비,8000,,
경상남도,창원시,기타요식업,미진과자점,055-545-3133,경상남도 창원시 진해구 충장로130번길 4 (충무동),벚꽃크림치즈타르트,3500,에그타르트,3000,,,,
경상남도,창원시,한식,옛날촌국수집,055-546-3226,경상남도 창원시 진해구 경화시장로 31 (경화동),비빔국수,7000,국수,5000,김밥,3000,,
경상남도,창원시,한식,빅보이분식,055-297-9292,경상남도 창원시 마산회원구 봉암북4길 58(봉암동),김치찌개,6000,된장찌개,6000,순두부,6000,,
경상남도,창원시,한식,소원식당,055-546-7783,경상남도 창원시 진해구 중원서로 79-1(송학동),정식,7000,김치찌개,7000,된장찌개,7000,,
경상남도,창원시,한식,대도식당,055-546-3458,경상남도 창원시 진해구 중원로 67-14(평안동),추어탕,9000,된장찌개,8000,김치찌개,8000,,
경상남도,창원시,한식,복개천감자탕,055-546-5580,경상남도 창원시 진해구 중원로79번길 13-1(송학동),뼈해장국,8000,감자탕(소),23000,감자탕(중),28000,,
경상남도,창원시,세탁업,일신세탁,055-262-1243,"경상남도 창원시 성산구 삼정자로 81, 213호(성주동, 유니온빌리지주상가)",와이셔츠,2000,정장하의,2000,정장상의,3500,,
경상남도,창원시,한식,전통곰탕,055-248-6162,경상남도 창원시 마산합포구 불종거리로 8(남성동),설렁탕,9000,도가니탕,15000,소고기국밥,10000,,
경상남도,창원시,한식,착한멸치국수,055-244-5877,경상남도 창원시 마산합포구 북성로 88(상남동),멸치국수,4000,김밥1줄,2500,소고기국밥,5500,,
경상남도,창원시,한식,월성식당,055-547-2434,경상남도 창원시 진해구 충장로345번길17 (경화동),어탕국수,8000,생선조림,20000,,,,
경상남도,창원시,한식,쟁반뒷고기,055-283-2356,"경상남도 창원시 의창구 용지로293번길 28, 124호(사림동, 우영프라자)",뒷고기,5000,된장찌개,3000,,,,
경상남도,창원시,한식,참고을숯불갈비식육식당,055-252-3333,경상남도 창원시 마산회원구 양덕서8길 14(석전동),삼겹살,10000,돼지갈비,12000,청국장,6000,,
경상남도,창원시,한식,임진각,055-543-2121,"경상남도 창원시 진해구 진해대로 970번길 9, 1층 2층(자은동)",소석쇠불고기,17000,한우소고기국밥,10000,한우육회비빔밥,12000,,
경상남도,창원시,한식,송가감자탕,055-546-3135,경상남도 창원시 진해구 중초로 9(경화동),뼈다귀해장국,9000,감자탕(소),23000,,,,
경상남도,창원시,기타요식업,진해제과,055-546-3131,경상남도 창원시 진해구 중원로43번길 4 (광화동),벚꽃빵 대,30000,벚꽃빵 소,16000,벚꽃꿀마드렌느,2500,,
경상남도,창원시,한식,고향,055-551-4448,경상남도 창원시 진해구 용원로78번안길 24(용원동),갈비찜+된장찌개,14000,,,,,,
경상남도,창원시,한식,김인철동해장어막회,055-224-1004,"경상남도 창원시 마산합포구 수산2길 103(신포동2가, 2층)",붕장어구이(130g),13000,곰장어소금구이(130g),18000,,,,
경상남도,창원시,한식,중앙분식,055-242-6408,"경상남도 창원시 마산합포구 어시장7길 18, 55호(신포동2가)",김치(된장)찌개,7000,김밥2줄,7000,수제비,6000,,
경상남도,창원시,한식,불로식당,055-246-6260,경상남도 창원시 마산합포구 남성로 137(동성동),한정식1인,20000,,,,,,
경상남도,창원시,한식,반달집,055-223-5014,경상남도 창원시 마산합포구 반월남2길 20(반월동),돼지불고기(350g),18000,돼지국밥,6000,,,,
경상남도,창원시,한식,낙동강오리가든,,경상남도 창원시 마산합포구 진동면 사동길 5,고추장양념주물럭,48000,용압탕,15000,오리뼈탕,12000,,
경상남도,창원시,한식,소반,055-297-3700,경상남도 창원시 의창구 의창대로70번길 1(팔용동),양념갈비(350g),28000,양념갈비살(250g),22000,꽃등심(100g),28000,진목살양념구이(300g),16000
경상남도,창원시,중식,삼구반점,055-291-4373,경상남도 창원시 의창구 대산면 유등로 170-15,짬뽕,7000,짜장면,5000,,,,
경상남도,창원시,한식,삼포복집,055-281-3535,"경상남도 창원시 성산구 용지로 78, 2층 5호(중앙동,남선상가)",지리,9000,매운탕,9000,불고기,10000,,
경상남도,창원시,한식,낙동추어탕,055-286-5565,"경상남도 창원시 성산구 대정로35번길 4-1(가음동, 정진상가)",추어탕,10000,추어국수,10000,김치찌개,9000,된장찌개,9000
경상남도,창원시,한식,유니온식육식당,055-281-0120,"경상남도 창원시 성산구 삼정자로 81, 206호(성주동, 유니온주상가)",삼겹살,8000,목살,8000,,,,
경상남도,창원시,한식,복가득뚱보갈비,055-243-0172,경상남도 창원시 마산합포구 노산서18길 114(교방동),물냉면,6000,비빔냉면,7000,,,,
경상남도,창원시,중식,포청관,055-231-3391,경상남도 창원시 마산회원구 내서읍 죽암로 43,짜장면,7000,짬뽕,8000,볶음밥,8000,,
경상남도,창원시,한식,동촌손칼국수,055-255-3378,경상남도 창원시 마산회원구 합성남3길 39(합성동),손칼국수,5500,손수제비,5500,김치찌개,7000,,
경상남도,창원시,한식,우정분식식당,055-252-9336,경상남도 창원시 마산회원구 양덕북3길 14(양덕동),김치찌개,6000,된장찌개,6000,,,,
경상남도,창원시,한식,진경숯불갈비,055-543-9865,경상남도 창원시 진해구 진해대로 634-1 (경화동),두루치기정식,7000,돼지갈비,9000,삼겹살,9000,,
경상남도,창원시,한식,화성갈비,055-246-9194,경상남도 창원시 마산합포구 오동서7길 36(중성동),한우갈비(250g),30000,한우갈비탕,12000,돼지갈비(220g),13000,,
경상남도,창원시,한식,보리밥집,055-263-7298,"경상남도 창원시 성산구 마디미로28 D동 203호(상남동, 상남재래시장)",보리밥,7500,된장찌개,7500,김치찌개,7500,장어국밥,7500
경상남도,창원시,세탁업,조크리닝,055-237-4005,"경상남도 창원시 의창구 도계로 120, 지하(도계동)",정장한벌,5000,바지,2500,와이셔츠,1500,,
경상남도,창원시,한식,전주국밥,055-264-3670,"경상남도 창원시 성산구 마디미로28 D동 211호(상남동, 상남재래시장)",돼지국밥,9000,소고기국밥,9000,선지국밥,9000,순대국밥/된장찌개,9000
경상남도,창원시,한식,메밀파티,055-284-0618,경상남도 창원시 성산구 토월로 88 지하(상남동),막국수,8000,해물순두부찌개,8500,비빔밥,8500,,
경상남도,창원시,미용업,킴스묭실,,"경상남도 창원시 마산합포구 어시장1길 19, 112호(신포동2가)",일반펌,35000,염색,25000,커트(중고등학생),8000,,
경상남도,창원시,한식,새마을찌개나라,055-545-1134,"경상남도 창원시 진해구 중원로85번길 13, 103호(화천동, 평화빌라)",불고기정식,10000,김치찌개,8000,,,,
경상남도,창원시,한식,엄마식당,055-543-9730,경상남도 창원시 진해구 중원서로 83(송학동),김치찌개+비빔밥,7500,된장찌개+비빔밥,7000,,,,
경상남도,창원시,한식,대봉막창,055-545-7292,"경상남도 창원시 진해구 벚꽃로60번길 25, 1층 1025호(화천동, 중앙시장)",돼지막창,9000,양념막창,10000,생삼겹,10000,,
